+-----------------------------------------------------+-----------------+---------+
|                        State                        |      Action     | Q-Value |
|   (3, 3, 0, False, True, True, True, False, True)   |   Actions.LEFT  |   -0.3  |
|   (3, 2, 0, False, True, True, True, False, True)   |   Actions.LEFT  |   -0.3  |
|   (3, 1, 0, False, True, True, True, False, True)   |   Actions.LEFT  |  -0.51  |
|   (3, 0, 0, False, True, True, True, False, True)   |   Actions.DOWN  |  -0.84  |
|   (4, 0, 0, False, True, True, True, False, True)   |  Actions.RIGHT  |  -0.55  |
|   (4, 1, 0, False, True, True, True, False, True)   |  Actions.RIGHT  |   -0.3  |
|   (4, 2, 0, False, True, True, True, False, True)   |   Actions.LEFT  |   -0.3  |
|   (4, 1, 0, False, True, True, True, False, True)   |    Actions.UP   |   -0.3  |
|   (4, 1, 0, False, True, True, True, False, True)   |   Actions.LEFT  |   -0.3  |
|   (4, 0, 0, False, True, True, True, False, True)   |    Actions.UP   |  -0.66  |
|   (3, 0, 0, False, True, True, True, False, True)   |    Actions.UP   |   -0.3  |
|   (2, 0, 0, False, True, True, True, False, True)   |  Actions.RIGHT  |   -0.3  |
|   (2, 1, 0, False, True, True, True, False, True)   |    Actions.UP   |   -0.3  |
|   (1, 1, 0, False, True, True, True, False, True)   |   Actions.DOWN  |   -0.3  |
|   (2, 1, 0, False, True, True, True, False, True)   |   Actions.DOWN  |   -0.3  |
|   (3, 1, 0, False, True, True, True, False, True)   |   Actions.DOWN  |   -0.3  |
|    (4, 1, 0, True, True, True, True, False, True)   |   Actions.LEFT  |   -0.3  |
|    (4, 0, 0, True, True, True, True, False, True)   |  Actions.RIGHT  |   -0.3  |
|    (4, 1, 0, True, True, True, True, False, True)   |    Actions.UP   |   -0.3  |
|    (3, 1, 0, True, True, True, True, False, True)   |   Actions.LEFT  |  -0.73  |
|    (3, 0, 0, True, True, True, True, False, True)   |  Actions.RIGHT  |  -0.51  |
|    (3, 1, 0, True, True, True, True, False, True)   |  Actions.RIGHT  |   -0.3  |
|    (3, 2, 0, True, True, True, True, False, True)   |   Actions.LEFT  |   -0.3  |
|    (3, 0, 0, True, True, True, True, False, True)   |   Actions.DOWN  |  -0.68  |
|    (4, 0, 0, True, True, True, True, False, True)   |    Actions.UP   |  -0.51  |
|    (3, 0, 0, True, True, True, True, False, True)   |    Actions.UP   |   -0.3  |
|    (2, 0, 0, True, True, True, True, False, True)   |   Actions.DOWN  |   -0.3  |
| (0, 2, 0, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.13  |
| (1, 2, 1, False, False, False, False, False, False) |   Actions.LEFT  |   -1.3  |
| (1, 1, 1, False, False, False, False, False, False) |   Actions.LEFT  |  -0.79  |
| (1, 0, 1, False, False, False, False, False, False) |   Actions.DOWN  |   0.65  |
| (0, 0, 0, False, False, False, False, False, False) |   Actions.DOWN  |  -1.34  |
| (1, 0, 0, False, False, False, False, False, False) |  Actions.RIGHT  |   -1.6  |
| (1, 1, 0, False, False, False, False, False, False) |   Actions.DOWN  |  -1.58  |
| (2, 1, 0, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.58  |
| (2, 3, 0, False, False, False, False, False, False) |    Actions.UP   |  -0.94  |
| (0, 3, 1, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.27  |
| (1, 4, 1, False, False, False, False, False, False) |   Actions.DOWN  |  -1.29  |
| (2, 4, 1, False, False, False, False, False, False) |    Actions.UP   |  -1.68  |
| (0, 3, 1, False, False, False, False, False, False) |   Actions.LEFT  |  -1.29  |
| (0, 2, 1, False, False, False, False, False, False) |   Actions.DOWN  |  -1.57  |
| (1, 2, 1, False, False, False, False, False, False) |    Actions.UP   |  -1.49  |
| (0, 2, 1, False, False, False, False, False, False) |   Actions.LEFT  |   -1.5  |
| (0, 1, 1, False, False, False, False, False, False) |   Actions.LEFT  |  -1.05  |
| (0, 0, 1, False, False, False, False, False, False) | Actions.DROPOFF |  12.68  |
| (0, 3, 0, False, False, False, False, False, False) |   Actions.LEFT  |  -0.97  |
| (0, 1, 0, False, False, False, False, False, False) |   Actions.DOWN  |  -1.57  |
| (1, 1, 0, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.54  |
| (1, 2, 0, False, False, False, False, False, False) |   Actions.DOWN  |  -1.65  |
| (2, 2, 0, False, False, False, False, False, False) |    Actions.UP   |   -1.4  |
| (1, 2, 0, False, False, False, False, False, False) |  Actions.RIGHT  |  -0.99  |
| (0, 1, 1, False, False, False, False, False, False) |   Actions.DOWN  |   -1.5  |
| (1, 0, 1, False, False, False, False, False, False) |  Actions.RIGHT  |  -0.86  |
| (1, 1, 1, False, False, False, False, False, False) |   Actions.DOWN  |  -1.14  |
| (2, 1, 1, False, False, False, False, False, False) |   Actions.LEFT  |  -0.88  |
| (2, 0, 0, False, False, False, False, False, False) |   Actions.DOWN  |  -1.47  |
| (3, 0, 0, False, False, False, False, False, False) |    Actions.UP   |  -1.33  |
| (2, 0, 0, False, False, False, False, False, False) |  Actions.RIGHT  |  -1.64  |
|  (1, 3, 1, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.76  |
|  (1, 4, 1, False, True, False, False, False, False) |   Actions.LEFT  |  -0.85  |
|  (1, 3, 1, False, True, False, False, False, False) |   Actions.DOWN  |   -0.7  |
|  (2, 3, 1, False, True, False, False, False, False) |   Actions.DOWN  |  -0.51  |
|  (3, 3, 1, False, True, False, False, False, False) |    Actions.UP   |  -0.55  |
|  (2, 3, 1, False, True, False, False, False, False) |    Actions.UP   |  -0.34  |
|  (2, 3, 1, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.66  |
|  (2, 4, 1, False, True, False, False, False, False) |   Actions.DOWN  |  -0.66  |
|  (3, 4, 1, False, True, False, False, False, False) | Actions.DROPOFF |   9.74  |
|  (3, 4, 0, False, True, False, False, False, False) |    Actions.UP   |  -1.08  |
|  (2, 4, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.66  |
|  (2, 3, 0, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.76  |
|  (2, 4, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -1.04  |
|  (2, 3, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.55  |
|  (3, 3, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.51  |
|  (4, 3, 0, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.79  |
|  (4, 4, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.86  |
|  (4, 3, 0, False, True, False, False, False, False) |   Actions.LEFT  |   -0.3  |
|  (4, 2, 0, False, True, False, False, False, False) |    Actions.UP   |   -0.3  |
|  (3, 2, 0, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.51  |
|  (3, 3, 0, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.51  |
|  (3, 4, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.84  |
|  (3, 3, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.51  |
|  (3, 2, 0, False, True, False, False, False, False) |   Actions.LEFT  |   -0.7  |
|  (3, 1, 0, False, True, False, False, False, False) |    Actions.UP   |  -0.51  |
|  (2, 1, 0, False, True, False, False, False, False) |   Actions.DOWN  |   -0.7  |
|  (3, 1, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.51  |
|  (3, 0, 0, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (3, 1, 0, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (2, 1, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.66  |
|  (2, 0, 0, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.69  |
|  (3, 1, 0, False, True, False, False, False, False) |   Actions.DOWN  |  -0.51  |
|  (4, 1, 0, False, True, False, False, False, False) |  Actions.PICKUP |   9.88  |
|  (4, 1, 1, False, True, False, False, False, False) |    Actions.UP   |  -0.51  |
|  (3, 1, 1, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (3, 2, 1, False, True, False, False, False, False) |  Actions.RIGHT  |  -0.66  |
|  (3, 3, 1, False, True, False, False, False, False) |   Actions.LEFT  |  -0.51  |
|  (3, 2, 1, False, True, False, False, False, False) |   Actions.DOWN  |  -0.51  |
|  (4, 2, 1, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (4, 3, 1, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (4, 4, 1, False, True, False, False, False, False) |    Actions.UP   |   -0.3  |
|  (3, 3, 0, False, True, False, False, False, False) |    Actions.UP   |  -0.83  |
|  (2, 3, 0, False, True, False, False, False, False) |   Actions.LEFT  |   -0.3  |
|  (2, 2, 0, False, True, False, False, False, False) |    Actions.UP   |  -0.55  |
|  (1, 2, 0, False, True, False, False, False, False) |   Actions.LEFT  |   -0.3  |
|  (1, 1, 0, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (1, 2, 0, False, True, False, False, False, False) |   Actions.DOWN  |   -0.7  |
|  (2, 2, 0, False, True, False, False, False, False) |   Actions.LEFT  |  -0.59  |
|  (2, 1, 0, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.7  |
|  (2, 2, 0, False, True, False, False, False, False) |  Actions.RIGHT  |   -0.3  |
|  (2, 3, 0, False, True, False, False, False, True)  |   Actions.LEFT  |  -0.51  |
|  (2, 2, 0, False, True, False, False, False, True)  |   Actions.LEFT  |  -0.66  |
|  (2, 1, 0, False, True, False, False, False, True)  |   Actions.DOWN  |  -0.66  |
|  (3, 1, 0, False, True, False, False, False, True)  |   Actions.DOWN  |  -0.51  |
|  (4, 1, 0, False, True, False, False, False, True)  |  Actions.PICKUP |   6.63  |
|  (4, 1, 1, False, True, False, False, False, True)  |   Actions.LEFT  |   -0.3  |
|  (4, 0, 1, False, True, False, False, False, True)  |    Actions.UP   |  -0.51  |
|  (3, 0, 1, False, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (3, 0, 1, False, True, False, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (3, 1, 1, False, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (4, 1, 1, False, True, False, False, False, True)  |    Actions.UP   |   -0.3  |
|  (3, 1, 1, False, True, False, False, False, True)  |    Actions.UP   |   -0.3  |
|  (2, 1, 1, False, True, False, False, False, True)  |   Actions.LEFT  |  -0.51  |
|  (2, 0, 1, False, True, False, False, False, True)  | Actions.DROPOFF |   6.63  |
|  (2, 0, 0, False, True, False, False, False, True)  |   Actions.DOWN  |  -0.51  |
|  (3, 0, 0, False, True, False, False, False, True)  |    Actions.UP   |  -0.66  |
|  (2, 0, 0, False, True, False, False, False, True)  |    Actions.UP   |  -0.66  |
|  (1, 0, 0, False, True, False, False, False, True)  |  Actions.RIGHT  |  -0.66  |
|  (1, 1, 0, False, True, False, False, False, True)  |   Actions.DOWN  |  -0.51  |
|  (2, 1, 0, False, True, False, False, False, True)  |  Actions.RIGHT  |  -0.66  |
|  (2, 2, 0, False, True, False, False, False, True)  |    Actions.UP   |   -0.3  |
|  (1, 2, 0, False, True, False, False, False, True)  |    Actions.UP   |   -0.3  |
|  (0, 2, 0, False, True, False, False, False, True)  |   Actions.DOWN  |  -0.55  |
|  (1, 2, 0, False, True, False, False, False, True)  |  Actions.RIGHT  |  -0.51  |
|  (1, 3, 0, False, True, False, False, False, True)  |   Actions.DOWN  |   -0.3  |
|  (2, 3, 0, False, True, False, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|  (2, 4, 0, False, True, False, False, False, True)  |   Actions.LEFT  |   -0.3  |
|   (4, 1, 1, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.76  |
|   (4, 0, 1, False, True, True, False, False, True)  |  Actions.RIGHT  |  -0.61  |
|   (4, 1, 1, False, True, True, False, False, True)  |  Actions.RIGHT  |  -0.66  |
|   (4, 2, 1, False, True, True, False, False, True)  |    Actions.UP   |  -0.51  |
|   (3, 2, 1, False, True, True, False, False, True)  |    Actions.UP   |  -0.71  |
|   (2, 2, 1, False, True, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
|   (2, 1, 1, False, True, True, False, False, True)  |    Actions.UP   |   -0.3  |
|   (1, 1, 1, False, True, True, False, False, True)  |  Actions.RIGHT  |   -0.3  |
|   (1, 2, 1, False, True, True, False, False, True)  |   Actions.DOWN  |  -0.55  |
|   (2, 2, 1, False, True, True, False, False, True)  |  Actions.RIGHT  |  -0.51  |
|   (2, 3, 1, False, True, True, False, False, True)  |  Actions.RIGHT  |  -0.59  |
|   (2, 4, 1, False, True, True, False, False, True)  |   Actions.DOWN  |   -0.8  |
|   (3, 4, 1, False, True, True, False, False, True)  |    Actions.UP   |  -0.55  |
|   (2, 4, 1, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.55  |
|   (2, 3, 1, False, True, True, False, False, True)  |   Actions.DOWN  |  -0.51  |
|   (3, 3, 1, False, True, True, False, False, True)  |   Actions.DOWN  |  -0.79  |
|   (4, 3, 1, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.86  |
|   (2, 2, 1, False, True, True, False, False, True)  |    Actions.UP   |  -0.61  |
|   (1, 2, 1, False, True, True, False, False, True)  |    Actions.UP   |  -0.87  |
|   (0, 2, 1, False, True, True, False, False, True)  |   Actions.LEFT  |  -0.93  |
|   (0, 1, 1, False, True, True, False, False, True)  |   Actions.DOWN  |  -0.55  |
|   (1, 1, 1, False, True, True, False, False, True)  |   Actions.LEFT  |   -0.3  |
|   (1, 0, 1, False, True, True, False, False, True)  |   Actions.DOWN  |   -0.3  |
|   (2, 0, 1, False, True, True, False, False, True)  | Actions.DROPOFF |   6.63  |
|   (2, 0, 0, False, True, True, False, True, True)   |    Actions.UP   |  -1.12  |
|   (1, 0, 0, False, True, True, False, True, True)   |  Actions.RIGHT  |  -0.82  |
|   (1, 2, 0, False, True, True, False, True, True)   |   Actions.DOWN  |  -0.77  |
|   (2, 2, 0, False, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|    (2, 1, 0, True, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|    (1, 1, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.51  |
|    (1, 2, 0, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.55  |
|    (1, 1, 0, True, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|    (1, 0, 0, True, True, True, False, True, True)   |    Actions.UP   |  -0.51  |
|    (0, 0, 0, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.72  |
|    (1, 0, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|    (1, 1, 0, True, True, True, False, True, True)   |    Actions.UP   |  -0.76  |
|    (0, 1, 0, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.83  |
|    (0, 1, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|    (0, 2, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|    (0, 3, 0, True, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|    (0, 2, 0, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.51  |
|    (1, 2, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|    (1, 3, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|    (1, 4, 0, True, True, True, False, True, True)   |    Actions.UP   |   -0.3  |
|    (0, 4, 0, True, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|    (0, 3, 0, True, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|    (1, 3, 0, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.34  |
|    (1, 2, 0, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.51  |
|    (2, 2, 0, True, True, True, False, True, True)   |   Actions.LEFT  |   -0.7  |
|    (2, 1, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.66  |
|    (2, 2, 0, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.84  |
|    (3, 2, 0, True, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
|    (3, 1, 0, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.87  |
|    (3, 0, 0, True, True, True, False, True, True)   |    Actions.UP   |  -0.51  |
|    (2, 0, 0, True, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|    (3, 0, 0, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.71  |
|    (4, 0, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.7  |
|    (4, 1, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.99  |
|    (4, 2, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.83  |
|    (4, 3, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.66  |
|    (4, 4, 0, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.66  |
|    (4, 3, 0, True, True, True, False, True, True)   |    Actions.UP   |  -0.76  |
|    (3, 3, 0, True, True, True, False, True, True)   |    Actions.UP   |  -0.51  |
|    (2, 3, 0, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.76  |
|    (2, 1, 0, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.89  |
|    (3, 1, 0, True, True, True, False, True, True)   |   Actions.DOWN  |   -0.3  |
|    (4, 1, 0, True, True, True, False, True, True)   |   Actions.LEFT  |  -0.76  |
|    (4, 0, 0, True, True, True, False, True, True)   |    Actions.UP   |  -0.76  |
|    (3, 0, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.7  |
|    (3, 1, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.55  |
|    (3, 2, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |  -0.66  |
|    (3, 3, 0, True, True, True, False, True, True)   |   Actions.DOWN  |  -0.86  |
|    (2, 3, 0, True, True, True, False, True, True)   |  Actions.RIGHT  |   -0.3  |
|    (2, 4, 0, True, True, True, False, True, True)   |   Actions.LEFT  |   -0.3  |
